Source;ValidFrom;Target;ValidTo;Label
AZ;24;CJ;201;Edge 863
AJ;6;DT;73;Edge 864
AF;183;BO;203;Edge 865
CL;22;CQ;77;Edge 866
DU;46;CJ;223;Edge 867
DE;7;BM;183;Edge 868
CC;106;AE;243;Edge 869
CL;181;AA;198;Edge 870
CA;129;AJ;243;Edge 871
AQ;86;CF;202;Edge 872
AN;79;AT;153;Edge 873
DL;172;CR;240;Edge 874
DL;14;BN;38;Edge 875
BN;99;AW;123;Edge 876
DK;42;DB;95;Edge 877
BC;180;DD;187;Edge 878
AG;56;CA;65;Edge 879
AJ;1;BX;56;Edge 880
BZ;224;CR;247;Edge 881
BC;53;BP;88;Edge 882
AB;181;BC;241;Edge 883
CO;96;AW;160;Edge 884
AV;51;AF;212;Edge 885
DG;33;AH;235;Edge 886
BK;87;DS;202;Edge 887
CK;188;DI;206;Edge 888
BG;25;CA;63;Edge 889
BB;17;BN;229;Edge 890
BC;34;AU;206;Edge 891
AZ;6;CL;153;Edge 892
CB;30;DA;57;Edge 893
CW;71;DR;221;Edge 894
AG;17;BH;130;Edge 895
AD;11;BR;142;Edge 896
DS;141;DU;205;Edge 897
CZ;11;AZ;233;Edge 898
DF;163;DS;217;Edge 899
BN;8;DS;225;Edge 900
CR;177;BQ;202;Edge 901
BO;180;AL;210;Edge 902
AH;75;DV;115;Edge 903
BF;177;BX;208;Edge 904
BD;58;AS;152;Edge 905
BI;222;AE;246;Edge 906
AT;20;DO;41;Edge 907
AU;184;AB;209;Edge 908
CR;146;AG;166;Edge 909
CO;4;AP;62;Edge 910
DQ;83;CC;207;Edge 911
CH;27;DN;29;Edge 912
AJ;163;BL;239;Edge 913
CR;6;DL;196;Edge 914
DH;107;DO;199;Edge 915
AV;18;AE;168;Edge 916
BA;31;AC;48;Edge 917
BE;138;BQ;180;Edge 918
CA;227;DG;230;Edge 919
CZ;68;BS;85;Edge 920
CY;20;CF;60;Edge 921
BP;25;DJ;158;Edge 922
DU;0;BR;31;Edge 923
AS;21;AX;197;Edge 924
CP;172;BY;206;Edge 925
DQ;106;AG;110;Edge 926
DE;45;BH;204;Edge 927
BU;176;BI;233;Edge 928
AW;186;BQ;204;Edge 929
DO;44;AV;190;Edge 930
BU;38;DV;212;Edge 931
AL;215;BL;221;Edge 932
DG;49;CI;236;Edge 933
AL;116;AS;226;Edge 934
AP;96;CF;189;Edge 935
AO;156;AU;244;Edge 936
AS;156;BF;240;Edge 937
CU;66;CI;203;Edge 938
AO;22;DM;137;Edge 939
CD;46;DG;244;Edge 940
CH;100;CG;138;Edge 941
CN;174;BW;177;Edge 942
CA;195;AG;197;Edge 943
CE;46;DU;226;Edge 944
BZ;43;CU;86;Edge 945
DI;40;DK;140;Edge 946
BG;11;AJ;91;Edge 947
AP;125;DB;146;Edge 948
BD;17;BD;142;Edge 949
BA;81;DR;98;Edge 950
AY;159;AY;223;Edge 951
BS;139;BN;201;Edge 952
AA;79;DF;193;Edge 953
CQ;129;DS;206;Edge 954
CF;147;BJ;249;Edge 955
BP;143;CJ;183;Edge 956
CL;196;DS;245;Edge 957
BN;17;DL;83;Edge 958
DH;7;DG;193;Edge 959
BK;121;BR;195;Edge 960
BA;20;BN;186;Edge 961
CX;57;DJ;156;Edge 962
CP;87;CV;211;Edge 963
CY;156;CL;236;Edge 964
CR;138;AP;173;Edge 965
BH;198;AV;229;Edge 966
AU;81;BM;103;Edge 967
DN;30;AX;126;Edge 968
DS;24;DF;169;Edge 969
AQ;63;BA;102;Edge 970
DM;102;AT;236;Edge 971
DG;4;AH;59;Edge 972
BG;6;AA;73;Edge 973
CC;152;DO;176;Edge 974
DK;12;AC;216;Edge 975
AN;125;AP;161;Edge 976
AW;195;CK;234;Edge 977
DO;16;DT;19;Edge 978
CD;35;CF;238;Edge 979
AB;45;AY;78;Edge 980
CL;18;CT;226;Edge 981
BF;69;DO;198;Edge 982
DG;76;CD;216;Edge 983
AT;78;AJ;123;Edge 984
BL;35;DK;183;Edge 985
CZ;79;DO;98;Edge 986
CS;55;CU;124;Edge 987
AS;14;AC;197;Edge 988
DI;114;BB;130;Edge 989
CB;93;DU;236;Edge 990
AZ;135;CW;171;Edge 991
BA;212;AH;231;Edge 992
DG;63;AX;218;Edge 993
AJ;98;BF;234;Edge 994
AQ;17;DR;140;Edge 995
DI;50;CA;58;Edge 996
BT;157;BU;158;Edge 997
DL;53;AD;108;Edge 998
CP;70;DI;118;Edge 999
CT;58;AE;142;Edge 1000
