Source;ValidFrom;Target;ValidTo;Label
AU;164;AT;226;Edge 863
AX;55;AS;214;Edge 864
AC;5;BN;227;Edge 865
AN;134;AL;190;Edge 866
AA;103;AO;210;Edge 867
AX;83;AA;186;Edge 868
AT;100;AM;237;Edge 869
AU;126;AH;247;Edge 870
AL;7;BG;216;Edge 871
BI;33;BN;136;Edge 872
BW;35;BA;229;Edge 873
BK;20;AT;206;Edge 874
BC;174;AV;220;Edge 875
BU;21;BO;81;Edge 876
AO;2;AG;87;Edge 877
BF;130;AA;159;Edge 878
BR;107;BU;185;Edge 879
AU;157;BP;219;Edge 880
AJ;14;BW;128;Edge 881
BQ;113;AQ;152;Edge 882
AR;60;BB;115;Edge 883
BL;23;AB;130;Edge 884
BP;5;AT;224;Edge 885
AC;16;BL;103;Edge 886
BW;43;AG;219;Edge 887
AG;68;AD;203;Edge 888
AP;62;BQ;241;Edge 889
BS;126;AZ;184;Edge 890
AM;229;AH;244;Edge 891
AT;203;BJ;244;Edge 892
AB;163;AB;175;Edge 893
AF;40;BS;246;Edge 894
AP;112;BM;128;Edge 895
AK;179;BJ;188;Edge 896
AU;0;BD;146;Edge 897
AB;30;AS;196;Edge 898
AX;173;BD;222;Edge 899
AF;192;AH;217;Edge 900
BC;189;AP;202;Edge 901
AH;135;AB;173;Edge 902
AE;58;AG;67;Edge 903
BN;5;AS;246;Edge 904
AT;15;BX;39;Edge 905
AL;96;AB;123;Edge 906
BT;42;AT;212;Edge 907
AB;56;BU;57;Edge 908
AP;5;BE;85;Edge 909
AS;69;AU;125;Edge 910
BH;130;BH;213;Edge 911
AA;141;AV;247;Edge 912
BK;49;AN;236;Edge 913
BA;78;BQ;222;Edge 914
AF;21;BO;96;Edge 915
AR;172;AO;230;Edge 916
AD;153;AX;156;Edge 917
AJ;99;BP;134;Edge 918
AT;75;BF;133;Edge 919
AR;144;AR;170;Edge 920
AS;228;AH;246;Edge 921
AU;4;BE;128;Edge 922
BX;9;BD;216;Edge 923
AA;1;BD;142;Edge 924
BK;31;BX;143;Edge 925
BR;145;BN;246;Edge 926
BI;170;BX;228;Edge 927
AP;90;AU;102;Edge 928
BX;4;AZ;32;Edge 929
BC;62;BF;181;Edge 930
AP;59;AB;229;Edge 931
AO;27;AM;68;Edge 932
BA;29;AV;235;Edge 933
AQ;42;BP;52;Edge 934
AX;11;BG;61;Edge 935
AN;111;BH;140;Edge 936
AM;41;BT;133;Edge 937
BU;40;AP;81;Edge 938
AB;42;AJ;112;Edge 939
BU;2;BL;155;Edge 940
BD;92;BW;96;Edge 941
AL;40;AJ;93;Edge 942
BI;154;BL;190;Edge 943
BG;107;AD;240;Edge 944
BK;27;BJ;239;Edge 945
BK;41;BT;140;Edge 946
AG;13;AX;96;Edge 947
AX;105;BT;142;Edge 948
BO;66;BT;222;Edge 949
AN;7;BF;187;Edge 950
AP;67;AV;82;Edge 951
AT;61;BX;84;Edge 952
BC;44;AL;89;Edge 953
AD;120;BA;236;Edge 954
AZ;126;AW;167;Edge 955
BD;96;BA;201;Edge 956
BM;65;BV;146;Edge 957
BS;25;BE;235;Edge 958
AQ;78;BF;140;Edge 959
AY;37;BP;147;Edge 960
BU;3;AL;176;Edge 961
BF;127;AQ;186;Edge 962
AS;11;BN;234;Edge 963
AC;131;AG;246;Edge 964
AI;143;BP;225;Edge 965
BW;162;BH;235;Edge 966
AJ;43;AS;151;Edge 967
BU;115;AB;199;Edge 968
AK;10;BC;138;Edge 969
BB;107;AE;194;Edge 970
BD;28;BF;50;Edge 971
BG;204;AE;238;Edge 972
AR;41;AF;210;Edge 973
AB;186;AA;214;Edge 974
AT;123;AC;234;Edge 975
BS;118;AJ;136;Edge 976
BP;68;AQ;207;Edge 977
BM;19;BV;91;Edge 978
AY;70;AD;200;Edge 979
BA;71;BS;137;Edge 980
AC;61;AQ;86;Edge 981
AY;5;AT;77;Edge 982
AR;15;AH;222;Edge 983
AC;41;BC;237;Edge 984
AH;121;BQ;164;Edge 985
AS;19;AQ;154;Edge 986
BS;140;BW;196;Edge 987
BE;68;BI;80;Edge 988
AZ;91;AP;109;Edge 989
AN;60;AO;111;Edge 990
BC;110;AH;237;Edge 991
AR;79;BJ;199;Edge 992
BF;58;AQ;240;Edge 993
AR;68;AO;206;Edge 994
AM;58;BW;67;Edge 995
AZ;50;AJ;70;Edge 996
BO;20;BN;108;Edge 997
BJ;5;AJ;88;Edge 998
BT;51;BG;239;Edge 999
BN;64;AX;137;Edge 1000
