Source;ValidFrom;Target;ValidTo;Label
AB;2;AF;10;Edge 2401
AA;17;AG;24;Edge 2402
AG;25;AG;40;Edge 2403
AG;0;AB;1;Edge 2404
AE;16;AI;39;Edge 2405
AI;3;AJ;29;Edge 2406
AB;5;AH;7;Edge 2407
AE;17;AC;43;Edge 2408
AD;0;AE;33;Edge 2409
AE;12;AI;30;Edge 2410
AB;6;AE;12;Edge 2411
AD;18;AH;38;Edge 2412
AE;9;AD;23;Edge 2413
AA;5;AE;29;Edge 2414
AC;20;AA;44;Edge 2415
AD;11;AC;29;Edge 2416
AE;17;AH;20;Edge 2417
AC;11;AG;36;Edge 2418
AA;5;AA;27;Edge 2419
AG;6;AJ;46;Edge 2420
AH;16;AF;48;Edge 2421
AD;3;AF;28;Edge 2422
AE;14;AD;25;Edge 2423
AA;31;AD;33;Edge 2424
AE;0;AJ;41;Edge 2425
AC;29;AC;32;Edge 2426
AF;9;AE;39;Edge 2427
AC;6;AC;47;Edge 2428
AG;44;AE;47;Edge 2429
AD;17;AE;24;Edge 2430
AF;0;AJ;19;Edge 2431
AA;45;AF;48;Edge 2432
AF;29;AI;46;Edge 2433
AG;40;AB;44;Edge 2434
AG;3;AB;25;Edge 2435
AF;8;AI;42;Edge 2436
AI;0;AG;9;Edge 2437
AI;21;AD;27;Edge 2438
AJ;24;AA;35;Edge 2439
AE;36;AC;42;Edge 2440
AC;27;AD;32;Edge 2441
AG;0;AF;4;Edge 2442
AD;8;AG;37;Edge 2443
AJ;1;AH;25;Edge 2444
AE;1;AI;38;Edge 2445
AI;4;AD;25;Edge 2446
AH;18;AF;37;Edge 2447
AE;4;AE;38;Edge 2448
AG;9;AF;12;Edge 2449
AF;26;AE;39;Edge 2450
AB;31;AD;32;Edge 2451
AH;39;AD;45;Edge 2452
AA;35;AG;37;Edge 2453
AJ;26;AD;29;Edge 2454
AB;43;AB;49;Edge 2455
AD;21;AB;35;Edge 2456
AA;7;AF;44;Edge 2457
AE;13;AI;35;Edge 2458
AJ;3;AH;18;Edge 2459
AC;13;AA;24;Edge 2460
AA;32;AF;36;Edge 2461
AC;2;AI;41;Edge 2462
AD;12;AF;18;Edge 2463
AI;22;AF;25;Edge 2464
AJ;11;AG;45;Edge 2465
AE;42;AF;43;Edge 2466
AD;3;AJ;13;Edge 2467
AI;26;AA;39;Edge 2468
AB;41;AF;49;Edge 2469
AF;5;AI;7;Edge 2470
AF;3;AB;41;Edge 2471
AE;29;AF;38;Edge 2472
AF;18;AC;23;Edge 2473
AG;4;AB;42;Edge 2474
AB;12;AE;25;Edge 2475
AI;5;AB;48;Edge 2476
AC;46;AG;49;Edge 2477
AI;32;AA;42;Edge 2478
AB;11;AA;15;Edge 2479
AA;30;AB;34;Edge 2480
AC;27;AB;39;Edge 2481
AH;14;AJ;42;Edge 2482
AA;1;AG;39;Edge 2483
AB;9;AF;30;Edge 2484
AB;28;AI;39;Edge 2485
AF;10;AC;39;Edge 2486
AJ;32;AF;38;Edge 2487
AG;13;AJ;49;Edge 2488
AC;2;AJ;26;Edge 2489
AG;7;AG;30;Edge 2490
AD;7;AC;38;Edge 2491
AF;22;AD;39;Edge 2492
AC;33;AB;41;Edge 2493
AA;19;AG;21;Edge 2494
AI;23;AC;30;Edge 2495
AG;13;AE;27;Edge 2496
AI;4;AE;12;Edge 2497
AB;41;AF;45;Edge 2498
AI;3;AG;21;Edge 2499
AI;21;AG;22;Edge 2500
AE;5;AF;45;Edge 2501
AJ;12;AD;22;Edge 2502
AG;13;AI;34;Edge 2503
AA;4;AB;47;Edge 2504
AG;4;AD;38;Edge 2505
AF;5;AF;47;Edge 2506
AE;20;AA;43;Edge 2507
AA;16;AG;44;Edge 2508
AJ;1;AB;40;Edge 2509
AI;2;AD;23;Edge 2510
AG;26;AD;29;Edge 2511
AC;20;AC;45;Edge 2512
AH;1;AE;6;Edge 2513
AC;4;AB;25;Edge 2514
AA;23;AJ;43;Edge 2515
AH;2;AB;14;Edge 2516
AJ;8;AJ;9;Edge 2517
AB;34;AF;49;Edge 2518
AE;6;AB;27;Edge 2519
AJ;32;AJ;39;Edge 2520
AC;1;AF;22;Edge 2521
AJ;22;AD;34;Edge 2522
AI;15;AB;17;Edge 2523
AE;1;AH;33;Edge 2524
AI;8;AH;38;Edge 2525
AF;8;AI;43;Edge 2526
AI;33;AJ;39;Edge 2527
AF;0;AB;45;Edge 2528
AB;12;AH;44;Edge 2529
AH;29;AH;35;Edge 2530
AA;0;AJ;47;Edge 2531
AE;47;AI;48;Edge 2532
AG;19;AG;26;Edge 2533
AG;14;AJ;17;Edge 2534
AE;0;AH;10;Edge 2535
AD;1;AC;26;Edge 2536
AE;33;AB;44;Edge 2537
AE;31;AB;36;Edge 2538
AG;3;AE;49;Edge 2539
AA;8;AF;19;Edge 2540
AA;22;AJ;43;Edge 2541
AH;30;AI;35;Edge 2542
AH;15;AE;39;Edge 2543
AC;2;AB;45;Edge 2544
AJ;48;AH;49;Edge 2545
AF;11;AA;48;Edge 2546
AB;34;AB;47;Edge 2547
AB;13;AB;14;Edge 2548
AE;1;AG;8;Edge 2549
AD;13;AG;38;Edge 2550
AJ;6;AJ;40;Edge 2551
AG;40;AG;41;Edge 2552
AB;21;AC;34;Edge 2553
AJ;17;AB;30;Edge 2554
AH;5;AB;47;Edge 2555
AH;1;AA;36;Edge 2556
AF;1;AC;21;Edge 2557
AH;9;AH;30;Edge 2558
AE;15;AA;25;Edge 2559
AC;0;AA;45;Edge 2560
AG;10;AH;34;Edge 2561
AC;13;AI;47;Edge 2562
AA;5;AC;17;Edge 2563
AG;36;AH;40;Edge 2564
AF;23;AG;27;Edge 2565
AF;3;AF;37;Edge 2566
AJ;32;AG;49;Edge 2567
AA;19;AG;32;Edge 2568
AD;10;AI;21;Edge 2569
AD;0;AF;22;Edge 2570
AD;1;AC;31;Edge 2571
AI;11;AA;42;Edge 2572
AC;1;AA;17;Edge 2573
AB;5;AJ;27;Edge 2574
AG;22;AC;48;Edge 2575
AJ;3;AD;23;Edge 2576
AD;21;AF;27;Edge 2577
AH;29;AC;37;Edge 2578
AC;38;AG;40;Edge 2579
AJ;9;AB;44;Edge 2580
AG;13;AC;20;Edge 2581
AF;37;AF;38;Edge 2582
AF;14;AC;39;Edge 2583
AF;30;AG;39;Edge 2584
AB;22;AJ;36;Edge 2585
AF;2;AA;14;Edge 2586
AB;6;AA;7;Edge 2587
AB;1;AG;5;Edge 2588
AA;28;AI;33;Edge 2589
AE;23;AA;35;Edge 2590
AJ;4;AB;17;Edge 2591
AB;33;AI;41;Edge 2592
AB;24;AF;28;Edge 2593
AA;5;AG;38;Edge 2594
AI;6;AA;15;Edge 2595
AE;1;AG;22;Edge 2596
AJ;9;AC;32;Edge 2597
AG;25;AA;39;Edge 2598
AD;13;AE;45;Edge 2599
AF;34;AB;47;Edge 2600
AH;24;AE;39;Edge 2601
AD;9;AF;26;Edge 2602
AI;27;AD;33;Edge 2603
AD;30;AH;32;Edge 2604
AE;26;AG;40;Edge 2605
AJ;0;AF;48;Edge 2606
AJ;9;AJ;20;Edge 2607
AC;25;AA;31;Edge 2608
AD;12;AD;34;Edge 2609
AF;14;AG;25;Edge 2610
AD;18;AD;26;Edge 2611
AI;31;AB;46;Edge 2612
AD;23;AC;36;Edge 2613
AG;17;AI;40;Edge 2614
AC;16;AF;19;Edge 2615
AB;7;AJ;49;Edge 2616
AG;14;AB;42;Edge 2617
AI;7;AJ;46;Edge 2618
AE;4;AI;8;Edge 2619
AI;6;AI;38;Edge 2620
AD;21;AD;49;Edge 2621
AF;22;AI;33;Edge 2622
AH;8;AC;26;Edge 2623
AE;3;AE;43;Edge 2624
AJ;23;AG;43;Edge 2625
AF;1;AA;2;Edge 2626
AE;2;AI;7;Edge 2627
AG;8;AJ;46;Edge 2628
AC;14;AJ;16;Edge 2629
AC;20;AE;38;Edge 2630
AH;9;AH;19;Edge 2631
AG;21;AA;34;Edge 2632
AF;4;AH;18;Edge 2633
AJ;7;AC;11;Edge 2634
AH;2;AB;8;Edge 2635
AA;19;AC;34;Edge 2636
AG;3;AH;17;Edge 2637
AI;11;AG;39;Edge 2638
AI;11;AH;35;Edge 2639
AA;14;AG;33;Edge 2640
AB;12;AJ;18;Edge 2641
AC;17;AH;20;Edge 2642
AI;13;AI;29;Edge 2643
AJ;6;AB;27;Edge 2644
AD;10;AD;13;Edge 2645
AH;13;AG;33;Edge 2646
AJ;29;AD;43;Edge 2647
AF;30;AH;35;Edge 2648
AF;28;AJ;35;Edge 2649
AA;17;AA;22;Edge 2650
AE;7;AJ;15;Edge 2651
AF;11;AD;23;Edge 2652
AA;20;AG;22;Edge 2653
AE;9;AH;25;Edge 2654
AA;9;AF;42;Edge 2655
AF;13;AH;43;Edge 2656
AF;17;AH;39;Edge 2657
AA;13;AJ;26;Edge 2658
AD;14;AH;19;Edge 2659
AC;4;AJ;29;Edge 2660
AI;4;AC;29;Edge 2661
AJ;9;AI;30;Edge 2662
AF;15;AJ;49;Edge 2663
AI;8;AE;22;Edge 2664
AG;4;AF;38;Edge 2665
AJ;12;AF;23;Edge 2666
AB;3;AA;44;Edge 2667
AC;3;AH;33;Edge 2668
AD;9;AD;21;Edge 2669
AJ;34;AF;48;Edge 2670
AI;23;AH;38;Edge 2671
AG;13;AG;46;Edge 2672
AB;15;AG;19;Edge 2673
AH;18;AC;43;Edge 2674
AD;32;AI;33;Edge 2675
AB;0;AF;32;Edge 2676
AA;17;AB;49;Edge 2677
AJ;28;AH;48;Edge 2678
AG;6;AI;33;Edge 2679
AE;23;AC;38;Edge 2680
AG;29;AI;32;Edge 2681
AA;0;AC;5;Edge 2682
AG;32;AG;41;Edge 2683
AH;20;AI;32;Edge 2684
AD;36;AB;38;Edge 2685
AI;17;AD;48;Edge 2686
AG;47;AJ;48;Edge 2687
AI;31;AA;48;Edge 2688
AH;4;AB;43;Edge 2689
AI;16;AJ;36;Edge 2690
AB;6;AF;23;Edge 2691
AG;7;AA;12;Edge 2692
AC;11;AG;14;Edge 2693
AE;9;AA;48;Edge 2694
AF;15;AE;22;Edge 2695
AJ;21;AB;27;Edge 2696
AB;12;AB;28;Edge 2697
AE;20;AD;36;Edge 2698
AD;17;AG;27;Edge 2699
AA;15;AC;23;Edge 2700
AE;0;AA;9;Edge 2701
AD;4;AE;28;Edge 2702
AJ;10;AE;29;Edge 2703
AF;10;AB;36;Edge 2704
AB;15;AI;30;Edge 2705
AD;34;AD;39;Edge 2706
AG;19;AD;43;Edge 2707
AH;2;AF;15;Edge 2708
AJ;43;AF;49;Edge 2709
AH;9;AD;15;Edge 2710
AJ;29;AE;31;Edge 2711
AJ;21;AD;42;Edge 2712
AA;11;AB;18;Edge 2713
AH;23;AH;41;Edge 2714
AA;21;AD;45;Edge 2715
AA;21;AF;41;Edge 2716
AH;19;AJ;30;Edge 2717
AC;3;AB;28;Edge 2718
AG;4;AD;11;Edge 2719
AH;21;AD;34;Edge 2720
AD;39;AA;43;Edge 2721
AJ;1;AB;22;Edge 2722
AH;18;AA;46;Edge 2723
AC;2;AD;27;Edge 2724
AA;27;AC;34;Edge 2725
AF;30;AD;48;Edge 2726
AH;24;AG;49;Edge 2727
AD;3;AC;28;Edge 2728
AA;13;AG;42;Edge 2729
AI;5;AG;10;Edge 2730
AE;32;AE;49;Edge 2731
AJ;10;AE;33;Edge 2732
AA;32;AF;43;Edge 2733
AF;12;AI;13;Edge 2734
AD;20;AE;39;Edge 2735
AG;4;AJ;40;Edge 2736
AB;20;AA;21;Edge 2737
AC;13;AH;31;Edge 2738
AE;27;AB;40;Edge 2739
AE;4;AB;40;Edge 2740
AA;2;AJ;4;Edge 2741
AC;22;AI;27;Edge 2742
AI;5;AE;6;Edge 2743
AI;17;AC;39;Edge 2744
AD;6;AH;32;Edge 2745
AG;6;AH;21;Edge 2746
AB;20;AJ;39;Edge 2747
AH;40;AG;43;Edge 2748
AC;3;AD;16;Edge 2749
AE;8;AA;27;Edge 2750
AI;12;AG;26;Edge 2751
AA;11;AD;49;Edge 2752
AI;4;AI;10;Edge 2753
AE;42;AF;46;Edge 2754
AE;5;AC;40;Edge 2755
AI;25;AG;30;Edge 2756
AE;6;AF;15;Edge 2757
AD;8;AC;29;Edge 2758
AC;0;AB;32;Edge 2759
AE;34;AJ;44;Edge 2760
AD;36;AB;41;Edge 2761
AC;25;AB;46;Edge 2762
AA;6;AF;47;Edge 2763
AC;4;AD;45;Edge 2764
AI;10;AG;29;Edge 2765
AI;12;AF;49;Edge 2766
AF;17;AH;34;Edge 2767
AA;28;AC;44;Edge 2768
AD;23;AH;24;Edge 2769
AB;8;AD;21;Edge 2770
AB;5;AG;39;Edge 2771
AC;2;AJ;18;Edge 2772
AB;8;AA;32;Edge 2773
AI;16;AH;45;Edge 2774
AH;14;AI;32;Edge 2775
AC;31;AC;42;Edge 2776
AB;22;AC;36;Edge 2777
AJ;16;AD;22;Edge 2778
AE;23;AI;27;Edge 2779
AC;33;AI;42;Edge 2780
AJ;15;AC;37;Edge 2781
AB;0;AJ;18;Edge 2782
AA;0;AH;43;Edge 2783
AG;15;AD;22;Edge 2784
AJ;3;AE;23;Edge 2785
AA;12;AI;24;Edge 2786
AB;26;AF;47;Edge 2787
AF;26;AA;30;Edge 2788
AI;20;AA;23;Edge 2789
AA;2;AF;41;Edge 2790
AG;15;AH;49;Edge 2791
AJ;8;AI;28;Edge 2792
AB;11;AB;39;Edge 2793
AA;7;AF;28;Edge 2794
AB;32;AJ;35;Edge 2795
AA;0;AG;26;Edge 2796
AJ;13;AF;21;Edge 2797
AF;17;AB;33;Edge 2798
AF;8;AD;12;Edge 2799
AB;10;AF;44;Edge 2800
AH;8;AH;26;Edge 2801
AG;2;AH;18;Edge 2802
AE;28;AE;45;Edge 2803
AE;7;AD;21;Edge 2804
AF;9;AC;17;Edge 2805
AA;9;AA;13;Edge 2806
AF;1;AA;29;Edge 2807
AE;2;AB;20;Edge 2808
AD;28;AE;47;Edge 2809
AD;11;AB;48;Edge 2810
AJ;10;AJ;49;Edge 2811
AI;35;AJ;44;Edge 2812
AI;40;AF;41;Edge 2813
AH;2;AE;28;Edge 2814
AH;41;AE;43;Edge 2815
AH;17;AD;47;Edge 2816
AB;7;AH;30;Edge 2817
AI;20;AJ;39;Edge 2818
AJ;10;AC;17;Edge 2819
AJ;3;AG;42;Edge 2820
AA;9;AB;41;Edge 2821
AC;6;AH;29;Edge 2822
AJ;1;AG;14;Edge 2823
AA;3;AD;39;Edge 2824
AD;25;AJ;47;Edge 2825
AB;41;AB;44;Edge 2826
AE;20;AD;34;Edge 2827
AF;7;AI;15;Edge 2828
AI;5;AF;41;Edge 2829
AC;13;AA;36;Edge 2830
AD;8;AA;36;Edge 2831
AC;1;AG;20;Edge 2832
AD;0;AI;39;Edge 2833
AE;25;AI;42;Edge 2834
AE;19;AJ;38;Edge 2835
AB;17;AF;47;Edge 2836
AA;17;AD;18;Edge 2837
AF;9;AH;30;Edge 2838
AJ;23;AI;32;Edge 2839
AF;8;AF;14;Edge 2840
AC;9;AD;23;Edge 2841
AC;10;AG;39;Edge 2842
AC;2;AB;19;Edge 2843
AC;19;AC;41;Edge 2844
AE;5;AI;28;Edge 2845
AC;17;AC;24;Edge 2846
AD;34;AJ;49;Edge 2847
AC;30;AH;43;Edge 2848
AH;8;AC;42;Edge 2849
AH;37;AJ;43;Edge 2850
AA;15;AF;32;Edge 2851
AC;18;AB;42;Edge 2852
AB;21;AA;25;Edge 2853
AA;11;AH;46;Edge 2854
AG;33;AB;42;Edge 2855
AJ;17;AJ;24;Edge 2856
AE;4;AI;38;Edge 2857
AI;29;AJ;42;Edge 2858
AI;9;AH;18;Edge 2859
AB;12;AJ;47;Edge 2860
AH;26;AI;43;Edge 2861
AB;32;AG;45;Edge 2862
AD;40;AE;42;Edge 2863
AJ;10;AH;18;Edge 2864
AJ;10;AA;11;Edge 2865
AI;9;AC;23;Edge 2866
AA;14;AF;30;Edge 2867
AB;30;AE;33;Edge 2868
AJ;7;AH;13;Edge 2869
AC;32;AE;48;Edge 2870
AF;2;AJ;11;Edge 2871
AC;1;AG;3;Edge 2872
AD;3;AD;42;Edge 2873
AJ;5;AG;11;Edge 2874
AH;0;AB;41;Edge 2875
AA;2;AF;13;Edge 2876
AH;10;AC;18;Edge 2877
AA;2;AJ;42;Edge 2878
AB;41;AE;42;Edge 2879
AH;47;AE;48;Edge 2880
AC;4;AB;11;Edge 2881
AA;15;AA;36;Edge 2882
AB;28;AI;36;Edge 2883
AH;15;AA;20;Edge 2884
AD;29;AI;30;Edge 2885
AF;15;AJ;29;Edge 2886
AF;12;AF;28;Edge 2887
AG;31;AA;46;Edge 2888
AB;19;AB;36;Edge 2889
AH;20;AH;29;Edge 2890
AA;12;AJ;45;Edge 2891
AF;14;AJ;21;Edge 2892
AG;6;AI;35;Edge 2893
AD;0;AI;9;Edge 2894
AI;8;AD;37;Edge 2895
AA;26;AB;32;Edge 2896
AE;35;AJ;49;Edge 2897
AE;13;AI;20;Edge 2898
AE;26;AF;31;Edge 2899
AC;34;AG;42;Edge 2900
AH;6;AE;48;Edge 2901
AG;5;AD;28;Edge 2902
AH;29;AH;48;Edge 2903
AD;7;AG;40;Edge 2904
AH;26;AH;42;Edge 2905
AC;17;AI;48;Edge 2906
AI;36;AB;44;Edge 2907
AE;7;AA;37;Edge 2908
AG;14;AC;16;Edge 2909
AD;20;AA;39;Edge 2910
AB;1;AF;7;Edge 2911
AI;24;AC;29;Edge 2912
AF;9;AC;42;Edge 2913
AH;9;AC;39;Edge 2914
AE;12;AJ;30;Edge 2915
AI;11;AC;28;Edge 2916
AC;22;AE;23;Edge 2917
AI;19;AH;26;Edge 2918
AB;0;AD;43;Edge 2919
AB;8;AD;35;Edge 2920
AD;28;AH;44;Edge 2921
AG;1;AI;8;Edge 2922
AG;6;AJ;41;Edge 2923
AI;2;AE;34;Edge 2924
AH;13;AF;38;Edge 2925
AE;19;AI;42;Edge 2926
AB;25;AI;47;Edge 2927
AH;25;AI;33;Edge 2928
AG;17;AB;42;Edge 2929
AE;19;AG;29;Edge 2930
AG;3;AH;20;Edge 2931
AB;30;AB;37;Edge 2932
AE;1;AG;24;Edge 2933
AJ;22;AD;26;Edge 2934
AJ;33;AA;38;Edge 2935
AE;13;AI;39;Edge 2936
AF;5;AB;9;Edge 2937
AF;17;AJ;33;Edge 2938
AD;0;AF;17;Edge 2939
AI;1;AJ;47;Edge 2940
AD;1;AF;36;Edge 2941
AB;11;AC;12;Edge 2942
AH;11;AC;35;Edge 2943
AB;3;AC;46;Edge 2944
AF;20;AG;32;Edge 2945
AE;24;AG;28;Edge 2946
AB;21;AD;36;Edge 2947
AB;13;AI;28;Edge 2948
AB;4;AI;29;Edge 2949
AC;43;AA;49;Edge 2950
AB;6;AD;34;Edge 2951
AC;23;AF;25;Edge 2952
AI;13;AI;28;Edge 2953
AD;12;AD;36;Edge 2954
AC;1;AD;33;Edge 2955
AI;6;AA;40;Edge 2956
AG;0;AB;7;Edge 2957
AJ;20;AE;32;Edge 2958
AB;9;AG;35;Edge 2959
AH;18;AJ;30;Edge 2960
AB;14;AH;27;Edge 2961
AI;8;AA;31;Edge 2962
AF;19;AB;47;Edge 2963
AJ;8;AD;19;Edge 2964
AC;27;AG;32;Edge 2965
AF;7;AG;47;Edge 2966
AD;28;AC;48;Edge 2967
AA;2;AB;10;Edge 2968
AB;0;AA;26;Edge 2969
AA;24;AJ;37;Edge 2970
AG;1;AE;34;Edge 2971
AE;13;AI;32;Edge 2972
AG;2;AB;18;Edge 2973
AG;28;AF;48;Edge 2974
AG;3;AC;17;Edge 2975
AH;19;AD;20;Edge 2976
AI;5;AG;40;Edge 2977
AH;13;AE;28;Edge 2978
AB;3;AC;26;Edge 2979
AH;27;AG;30;Edge 2980
AD;1;AG;35;Edge 2981
AC;38;AD;48;Edge 2982
AF;10;AH;35;Edge 2983
AB;31;AH;48;Edge 2984
AA;15;AF;44;Edge 2985
AG;25;AD;31;Edge 2986
AA;45;AC;47;Edge 2987
AG;23;AG;32;Edge 2988
AD;16;AA;38;Edge 2989
AF;21;AD;29;Edge 2990
AA;6;AG;27;Edge 2991
AE;39;AB;41;Edge 2992
AE;4;AI;31;Edge 2993
AB;21;AJ;38;Edge 2994
AJ;8;AD;9;Edge 2995
AH;25;AJ;43;Edge 2996
AG;32;AI;42;Edge 2997
AH;31;AG;36;Edge 2998
AD;32;AB;43;Edge 2999
AI;18;AJ;29;Edge 3000
AD;6;AJ;29;Edge 3001
AA;8;AG;10;Edge 3002
AD;19;AJ;30;Edge 3003
AH;5;AB;34;Edge 3004
AG;13;AC;41;Edge 3005
AB;11;AB;13;Edge 3006
AD;12;AC;30;Edge 3007
AD;1;AI;30;Edge 3008
AI;25;AC;39;Edge 3009
AA;47;AA;49;Edge 3010
AF;29;AE;47;Edge 3011
AE;1;AA;18;Edge 3012
AI;26;AC;40;Edge 3013
AF;4;AI;23;Edge 3014
AA;4;AE;34;Edge 3015
AG;19;AG;26;Edge 3016
AA;20;AJ;30;Edge 3017
AH;4;AG;31;Edge 3018
AE;3;AJ;31;Edge 3019
AC;6;AH;49;Edge 3020
AB;17;AB;32;Edge 3021
AE;22;AB;39;Edge 3022
AB;4;AD;15;Edge 3023
AC;8;AF;45;Edge 3024
AB;17;AH;38;Edge 3025
AI;2;AD;29;Edge 3026
AJ;21;AJ;27;Edge 3027
AJ;9;AJ;21;Edge 3028
AH;18;AA;49;Edge 3029
AD;35;AE;37;Edge 3030
AB;17;AG;28;Edge 3031
AE;11;AJ;18;Edge 3032
AG;19;AI;25;Edge 3033
AC;40;AD;42;Edge 3034
AJ;16;AI;27;Edge 3035
AI;12;AJ;33;Edge 3036
AH;1;AI;49;Edge 3037
AC;7;AI;16;Edge 3038
AH;22;AI;27;Edge 3039
AE;12;AJ;41;Edge 3040
AA;13;AG;34;Edge 3041
AC;25;AB;27;Edge 3042
AH;26;AG;48;Edge 3043
AE;0;AA;28;Edge 3044
AJ;18;AF;36;Edge 3045
AC;5;AD;21;Edge 3046
AE;26;AD;49;Edge 3047
AB;6;AB;12;Edge 3048
AF;8;AB;33;Edge 3049
AJ;17;AF;28;Edge 3050
AI;4;AA;32;Edge 3051
AD;13;AC;20;Edge 3052
AC;20;AE;36;Edge 3053
AJ;16;AD;45;Edge 3054
AA;13;AC;23;Edge 3055
AC;3;AC;13;Edge 3056
AC;19;AD;34;Edge 3057
AI;12;AB;47;Edge 3058
AB;32;AD;49;Edge 3059
AD;2;AA;24;Edge 3060
AE;5;AB;38;Edge 3061
AD;1;AG;20;Edge 3062
AH;1;AE;35;Edge 3063
AG;24;AD;49;Edge 3064
AI;13;AJ;20;Edge 3065
AC;11;AC;30;Edge 3066
AH;5;AI;25;Edge 3067
AC;2;AE;32;Edge 3068
AB;4;AI;23;Edge 3069
AB;9;AI;19;Edge 3070
AA;14;AB;16;Edge 3071
AD;16;AH;23;Edge 3072
AA;11;AI;48;Edge 3073
AE;10;AF;31;Edge 3074
AC;34;AI;37;Edge 3075
AE;2;AH;40;Edge 3076
AF;12;AJ;47;Edge 3077
AI;26;AI;38;Edge 3078
AH;17;AA;37;Edge 3079
AG;22;AH;41;Edge 3080
AD;2;AD;14;Edge 3081
AG;26;AE;29;Edge 3082
AC;14;AG;33;Edge 3083
AA;41;AJ;44;Edge 3084
AC;0;AB;21;Edge 3085
AB;12;AD;36;Edge 3086
AF;26;AG;35;Edge 3087
AF;11;AD;32;Edge 3088
AI;8;AG;43;Edge 3089
AI;7;AD;32;Edge 3090
AH;14;AG;27;Edge 3091
AI;23;AD;38;Edge 3092
AG;32;AH;42;Edge 3093
AF;14;AB;19;Edge 3094
AH;39;AJ;48;Edge 3095
AD;19;AA;45;Edge 3096
AE;17;AJ;44;Edge 3097
AE;15;AB;37;Edge 3098
AB;26;AB;38;Edge 3099
AG;11;AD;15;Edge 3100
AA;6;AB;34;Edge 3101
AD;10;AG;45;Edge 3102
AF;42;AD;46;Edge 3103
AI;32;AI;34;Edge 3104
AF;39;AG;42;Edge 3105
AI;13;AI;37;Edge 3106
AH;10;AB;15;Edge 3107
AH;15;AB;25;Edge 3108
AJ;11;AG;27;Edge 3109
AB;18;AF;34;Edge 3110
AE;9;AA;49;Edge 3111
AA;15;AF;30;Edge 3112
AA;0;AI;31;Edge 3113
AD;21;AF;27;Edge 3114
AF;36;AB;40;Edge 3115
AB;1;AJ;21;Edge 3116
AE;7;AD;28;Edge 3117
AI;15;AB;38;Edge 3118
AC;12;AI;19;Edge 3119
AE;25;AD;39;Edge 3120
AC;6;AG;24;Edge 3121
AC;21;AB;27;Edge 3122
AC;10;AE;24;Edge 3123
AC;33;AE;34;Edge 3124
AH;1;AF;15;Edge 3125
AE;39;AJ;47;Edge 3126
AJ;42;AD;49;Edge 3127
AJ;5;AE;37;Edge 3128
AE;4;AF;23;Edge 3129
AC;1;AJ;34;Edge 3130
AB;14;AI;15;Edge 3131
AF;9;AC;21;Edge 3132
AJ;20;AD;39;Edge 3133
AA;3;AF;28;Edge 3134
AF;43;AC;48;Edge 3135
AE;28;AI;48;Edge 3136
AB;12;AF;14;Edge 3137
AB;1;AB;43;Edge 3138
AE;6;AD;34;Edge 3139
AI;6;AC;12;Edge 3140
AF;0;AJ;46;Edge 3141
AH;20;AB;24;Edge 3142
AC;28;AC;31;Edge 3143
AJ;2;AA;30;Edge 3144
AF;10;AA;22;Edge 3145
AJ;3;AC;33;Edge 3146
AC;14;AB;40;Edge 3147
AA;30;AH;34;Edge 3148
AE;10;AF;25;Edge 3149
AD;1;AF;4;Edge 3150
AA;19;AH;32;Edge 3151
AE;15;AJ;46;Edge 3152
AG;10;AF;38;Edge 3153
AC;1;AH;33;Edge 3154
AC;16;AI;47;Edge 3155
AI;7;AI;16;Edge 3156
AB;14;AG;40;Edge 3157
AI;8;AJ;19;Edge 3158
AC;35;AB;44;Edge 3159
AC;3;AJ;14;Edge 3160
AJ;11;AC;13;Edge 3161
AI;24;AI;26;Edge 3162
AG;20;AJ;25;Edge 3163
AI;25;AF;41;Edge 3164
AF;4;AF;22;Edge 3165
AI;9;AF;29;Edge 3166
AA;22;AB;34;Edge 3167
AH;30;AI;47;Edge 3168
AF;13;AH;16;Edge 3169
AG;28;AF;42;Edge 3170
AF;40;AH;42;Edge 3171
AH;30;AB;37;Edge 3172
AF;2;AA;8;Edge 3173
AI;45;AC;48;Edge 3174
AF;28;AE;48;Edge 3175
AJ;1;AJ;23;Edge 3176
AF;3;AJ;12;Edge 3177
AI;12;AE;23;Edge 3178
AJ;9;AD;36;Edge 3179
AG;24;AA;29;Edge 3180
AB;32;AJ;39;Edge 3181
AJ;17;AJ;39;Edge 3182
AI;22;AB;41;Edge 3183
AF;27;AJ;41;Edge 3184
AF;21;AC;25;Edge 3185
AJ;1;AF;33;Edge 3186
AH;4;AC;49;Edge 3187
AJ;7;AH;17;Edge 3188
AA;29;AD;42;Edge 3189
AJ;29;AC;31;Edge 3190
AA;31;AI;32;Edge 3191
AB;37;AF;38;Edge 3192
AH;25;AC;39;Edge 3193
AE;21;AB;26;Edge 3194
AI;4;AE;45;Edge 3195
AC;3;AC;35;Edge 3196
AC;14;AF;38;Edge 3197
AD;14;AD;30;Edge 3198
AC;14;AI;36;Edge 3199
AE;8;AC;30;Edge 3200
AJ;37;AB;38;Edge 3201
AI;0;AA;11;Edge 3202
AH;21;AA;23;Edge 3203
AE;3;AF;18;Edge 3204
AG;13;AF;29;Edge 3205
AH;0;AB;39;Edge 3206
AH;6;AA;44;Edge 3207
AC;16;AF;28;Edge 3208
AC;43;AF;46;Edge 3209
AC;30;AH;34;Edge 3210
AE;41;AA;43;Edge 3211
AH;16;AE;43;Edge 3212
