Source;ValidFrom;Target;ValidTo;Label
AJ;1;AB;7;Edge 862
AI;30;AE;45;Edge 863
AB;5;AJ;7;Edge 864
AJ;30;AI;44;Edge 865
AJ;23;AH;41;Edge 866
AB;31;AH;48;Edge 867
AD;0;AA;11;Edge 868
AD;5;AD;16;Edge 869
AB;27;AF;41;Edge 870
AG;13;AI;17;Edge 871
AC;34;AI;46;Edge 872
AC;6;AF;16;Edge 873
AG;12;AJ;46;Edge 874
AG;0;AA;20;Edge 875
AC;35;AJ;41;Edge 876
AF;4;AF;39;Edge 877
AF;5;AI;49;Edge 878
AD;22;AH;47;Edge 879
AC;1;AC;44;Edge 880
AG;28;AE;48;Edge 881
AH;9;AJ;22;Edge 882
AG;11;AH;25;Edge 883
AC;42;AH;48;Edge 884
AH;26;AI;40;Edge 885
AB;1;AH;39;Edge 886
AG;9;AD;42;Edge 887
AE;30;AF;44;Edge 888
AE;0;AH;18;Edge 889
AD;40;AJ;41;Edge 890
AC;10;AD;11;Edge 891
AE;19;AD;46;Edge 892
AF;32;AE;34;Edge 893
AE;3;AH;23;Edge 894
AJ;32;AH;48;Edge 895
AG;0;AE;20;Edge 896
AF;7;AC;46;Edge 897
AD;41;AG;48;Edge 898
AJ;17;AC;36;Edge 899
AE;5;AB;26;Edge 900
AI;27;AI;33;Edge 901
AF;25;AI;29;Edge 902
AD;7;AD;19;Edge 903
AD;8;AE;26;Edge 904
AG;21;AE;26;Edge 905
AJ;11;AF;28;Edge 906
AG;18;AD;46;Edge 907
AC;31;AF;37;Edge 908
AE;3;AB;40;Edge 909
AJ;3;AB;45;Edge 910
AA;1;AE;31;Edge 911
AD;14;AJ;24;Edge 912
AC;1;AE;40;Edge 913
AC;19;AJ;31;Edge 914
AC;14;AG;28;Edge 915
AE;8;AI;12;Edge 916
AC;17;AH;42;Edge 917
AF;5;AA;27;Edge 918
AE;11;AB;27;Edge 919
AD;18;AB;46;Edge 920
AJ;16;AD;38;Edge 921
AI;6;AB;7;Edge 922
AI;22;AC;32;Edge 923
AF;3;AG;46;Edge 924
AD;7;AC;49;Edge 925
AF;14;AE;30;Edge 926
AE;25;AA;43;Edge 927
AC;5;AI;40;Edge 928
AJ;35;AI;45;Edge 929
AE;15;AH;23;Edge 930
AI;10;AH;36;Edge 931
AF;20;AE;27;Edge 932
AI;24;AF;40;Edge 933
AG;33;AA;44;Edge 934
AJ;30;AE;49;Edge 935
AC;8;AE;47;Edge 936
AJ;17;AJ;28;Edge 937
AH;8;AJ;20;Edge 938
AH;26;AC;33;Edge 939
AD;20;AH;34;Edge 940
AC;36;AF;45;Edge 941
AH;10;AJ;14;Edge 942
AJ;3;AF;31;Edge 943
AH;19;AD;21;Edge 944
AF;17;AG;30;Edge 945
AA;10;AC;17;Edge 946
AJ;3;AB;33;Edge 947
AI;3;AB;19;Edge 948
AB;31;AE;45;Edge 949
AG;39;AI;40;Edge 950
AJ;5;AA;44;Edge 951
AC;39;AF;43;Edge 952
AE;6;AD;38;Edge 953
AI;9;AD;21;Edge 954
AA;30;AC;42;Edge 955
AI;2;AG;14;Edge 956
AH;33;AI;47;Edge 957
AG;8;AJ;40;Edge 958
AE;9;AJ;27;Edge 959
AB;19;AE;33;Edge 960
AJ;11;AJ;19;Edge 961
AH;5;AG;13;Edge 962
AF;29;AF;40;Edge 963
AH;15;AB;18;Edge 964
AD;30;AA;33;Edge 965
AH;2;AG;38;Edge 966
AC;11;AC;29;Edge 967
AI;15;AG;19;Edge 968
AB;8;AF;21;Edge 969
AJ;5;AA;49;Edge 970
AG;8;AA;19;Edge 971
AC;29;AD;40;Edge 972
AA;40;AA;43;Edge 973
AA;18;AI;46;Edge 974
AA;2;AH;30;Edge 975
AA;10;AC;49;Edge 976
AH;14;AD;40;Edge 977
AD;0;AA;41;Edge 978
AD;9;AD;13;Edge 979
AE;30;AG;35;Edge 980
AG;19;AD;36;Edge 981
AC;10;AA;26;Edge 982
AC;18;AB;40;Edge 983
AA;6;AH;47;Edge 984
AE;36;AG;45;Edge 985
AG;16;AI;39;Edge 986
AH;20;AA;49;Edge 987
AJ;11;AD;28;Edge 988
AD;23;AC;24;Edge 989
AG;41;AF;46;Edge 990
AJ;29;AC;42;Edge 991
AE;12;AF;34;Edge 992
AH;32;AB;33;Edge 993
AA;23;AF;38;Edge 994
AE;4;AD;43;Edge 995
AI;5;AD;24;Edge 996
AI;7;AB;29;Edge 997
AB;13;AD;19;Edge 998
AF;15;AH;46;Edge 999
AJ;5;AB;6;Edge 1000
